pos_x,pos_y,curvature
473.5125732421875,-58.24413299560547,-0.0032890765319670006
474.7828979492188,-59.06013870239258,-0.0035556082935375923
476.0460815429688,-59.87613296508789,-0.0038360863332638296
477.3489685058594,-60.721458435058594,-0.004131548575766103
478.64398193359375,-61.567081451416016,-0.004443123665376944
479.9280700683594,-62.41276168823242,-0.004772035402966441
481.2003784179688,-63.259525299072266,-0.0051196068775593885
482.4581909179688,-64.11092376708984,-0.0054872640519240574
483.700439453125,-64.96858978271484,-0.005876538486170801
484.9266357421875,-65.83357238769531,-0.006289068789936199
486.18011474609375,-66.73835754394531,-0.006716313020980093
487.4177551269531,-67.65489196777344,-0.007148930683152938
488.6370544433594,-68.58631896972656,-0.0075873473990522
489.836669921875,-69.5339126586914,-0.008031855639322651
491.0152587890625,-70.499267578125,-0.008482606310194797
492.1723937988281,-71.48217010498047,-0.008939599226872813
493.3083801269531,-72.4821548461914,-0.009402672720390552
494.4227600097656,-73.4990463256836,-0.009871492682774135
495.5169067382813,-74.53131103515625,-0.01034554142074799
496.6267700195313,-75.61563110351562,-0.01082410676007123
497.7130737304688,-76.71742248535156,-0.011306271918201537
498.7760925292969,-77.83605194091797,-0.011790906738546679
499.8151245117188,-78.97149658203125,-0.012276660950039913
500.8305358886719,-80.12271118164062,-0.012761960174877898
501.8215942382813,-81.28978729248047,-0.013245005447545912
502.7888793945313,-82.47189331054688,-0.013723777021400473
503.7306213378906,-83.66835021972656,-0.014196043216340524
504.6419067382813,-84.8787841796875,-0.014659374994010625
505.5249633789063,-86.10124206542969,-0.01511116682826627
506.3775634765625,-87.3360366821289,-0.015548664263308282
507.2291870117188,-88.62245178222656,-0.015968998318458483
508.051025390625,-89.91913604736328,-0.01636922661015266
508.8406372070313,-91.226318359375,-0.016746380727124532
509.5974426269531,-92.54344177246094,-0.017097519028842413
510.320556640625,-93.87008666992188,-0.017419783660999725
511.0093078613281,-95.2055892944336,-0.017710460221395597
511.6853942871094,-96.59194946289062,-0.017967038194468026
512.3253784179688,-97.98663330078124,-0.018187270033524282
512.9296264648438,-99.3929672241211,-0.01836922663449668
513.4976806640625,-100.81143951416016,-0.018511346936177276
514.0300903320312,-102.24034881591795,-0.018612479512620055
514.5255126953125,-103.6792449951172,-0.01867191429537795
514.9853515625,-105.12655639648438,-0.018689402965130626
515.4100952148438,-106.58120727539062,-0.018665167059961796
515.798583984375,-108.04238891601562,-0.01859989342608321
516.1513671875,-109.5102310180664,-0.018494717243691828
516.469970703125,-110.9832000732422,-0.01835119345034511
516.7496948242188,-112.46134185791016,-0.01817125791304381
516.992431640625,-113.94363403320312,-0.01795718013088821
517.2012939453125,-115.47604370117188,-0.01771150955565917
517.368408203125,-117.01177215576172,-0.01743701778336603
517.493896484375,-118.55050659179688,-0.017136638894193437
517.5772094726562,-120.0919952392578,-0.01681341011197763
517.6181030273438,-121.63542938232422,-0.016470414737794037
517.6141967773438,-123.1799774169922,-0.016110729012556578
517.5677490234375,-124.724609375,-0.01573737421102271
517.47900390625,-126.26807403564452,-0.01533601797464056
517.3460693359375,-127.80853271484376,-0.014892803580412037
517.16845703125,-129.34461975097656,-0.014411524047366885
516.9478149414062,-130.8743133544922,-0.01389605472060112
516.6835327148438,-132.39498901367188,-0.013350250384400995
516.3760375976562,-133.90342712402344,-0.01277784893675487
516.026611328125,-135.39671325683594,-0.012182384420139813
515.634521484375,-136.87295532226562,-0.011567111259838036
515.2020263671875,-138.33164978027344,-0.010934940631660938
514.7304077148438,-139.77183532714844,-0.010288389033774496
514.2211303710938,-141.19305419921875,-0.009629538419729177
513.6735229492188,-142.59368896484375,-0.008960006688042779
513.0720825195312,-144.01548767089844,-0.008280926925033467
512.4320678710938,-145.41415405273438,-0.007592933554385214
511.7557067871094,-146.789794921875,-0.006896153441411034
511.0470581054688,-148.144775390625,-0.006190200009277022
510.3072204589844,-149.4805145263672,-0.005474168524957432
509.54046630859375,-150.80006408691406,-0.004746630883748465
508.7518005371094,-152.1073455810547,-0.004005628447962439
507.94921875,-153.40704345703125,-0.003248661771272065
507.1407165527344,-154.70521545410156,-0.002472676368482427
506.3374938964844,-156.00794982910156,-0.0016740440867414274
505.5467529296875,-157.31948852539062,-0.0008485401282009863
504.7725830078125,-158.64268493652344,8.683586866804869e-06
504.01605224609375,-159.98123168945312,0.0008661601636244857
503.2800903320313,-161.33932495117188,0.0016922493957170917
502.5875854492188,-162.67868041992188,0.00249147456622474
501.92034912109375,-164.04161071777344,0.0032676484027111406
501.2818298339844,-165.4295196533203,0.004023897218338954
500.6723327636719,-166.8425750732422,0.004762680284321304
500.1109924316406,-168.23757934570312,0.005485804497379601
499.5778503417969,-169.6560821533203,0.006194435075907163
499.0726013183594,-171.09828186035156,0.0068891035545882995
498.59368896484375,-172.56353759765625,0.0075697147849007355
498.1541137695313,-174.00477600097656,0.00823555500300361
497.7389221191406,-175.46766662597656,0.008885303294462332
497.3518676757813,-176.95254516601562,0.009517048950617508
496.9971008300781,-178.45973205566406,0.010128317247454274
496.68646240234375,-179.93905639648438,0.010716106052160484
496.4085388183594,-181.43780517578125,0.011276935342800085
496.1633911132813,-182.9549102783203,0.011806911187250146
495.9526062011719,-184.4890594482422,0.012301804958035572
495.7821044921875,-185.98715209960935,0.012757147571618443
495.6453247070313,-187.49903869628903,0.013168337374442864
495.54150390625,-189.02427673339844,0.013530759025998818
495.4708557128906,-190.5615997314453,0.013839909454399805
495.4339599609375,-192.11080932617188,0.014091525808970955
495.4307556152344,-193.61676025390625,0.014303281816407174
495.4605407714844,-195.13217163085935,0.014494303208296443
495.5218505859375,-196.6560211181641,0.014662834010720086
495.6149597167969,-198.18765258789065,0.014807240381741638
495.7398986816406,-199.72610473632807,0.014926040046846138
495.8973388671875,-201.27088928222656,0.015017929975596426
496.0792541503906,-202.7654571533203,0.015081811375085585
496.2893371582031,-204.2649078369141,0.01511681112614174
496.5279235839844,-205.7683258056641,0.015122298885044943
496.795166015625,-207.27542114257807,0.015097899213527248
497.0910339355469,-208.7852478027344,0.015043498276427843
497.41400146484375,-210.29820251464844,0.014959244849942866
497.7630004882813,-211.81321716308597,0.014845545602053709
498.1238403320313,-213.2740631103516,0.014703054827267406
498.5077209472656,-214.73643493652344,0.014532659026944601
498.9134216308594,-216.2002716064453,0.01433545691192358
499.34088134765625,-217.66522216796875,0.014112735555610045
499.7903442382813,-219.13075256347656,0.013865943535769757
500.2620544433594,-220.5966644287109,0.013596661967825514
500.7555541992188,-222.06265258789065,0.013306574350849268
501.269775390625,-223.52903747558597,0.012997436122212137
501.7839660644531,-224.93898010253903,0.012671044753279221
502.3158264160156,-226.3491058349609,0.012329211123911617
502.8654479980469,-227.7595367431641,0.011973732796366234
503.4324035644531,-229.1705322265625,0.011606369678377011
504.0166931152344,-230.5818634033203,0.011228822429339192
504.6195068359375,-231.99290466308597,0.010842713830268665
505.2407836914063,-233.4034576416016,0.010449573213909326
505.8805236816406,-234.8134765625,0.010050823940795378
506.5392150878906,-236.2223052978516,0.009647773813409264
507.2184448242188,-237.62864685058597,0.009241608245448417
507.8911437988281,-238.97537231445312,0.00883338594691812
508.5836181640625,-240.3181304931641,0.008424036847508991
509.29638671875,-241.65626525878903,0.008014361958888097
510.0303039550781,-242.989013671875,0.0076050348689922515
510.7856750488281,-244.3155517578125,0.007196604565736148
511.5606384277344,-245.63653564453125,0.00678949930124271
512.3571166992188,-246.9501800537109,0.00638403122836834
513.1737060546875,-248.25718688964844,0.005980401566746355
514.0101928710938,-249.55755615234372,0.005578706083910926
514.865478515625,-250.8515167236328,0.005178940706723283
515.7396240234375,-252.13882446289065,0.004781007108070474
516.6317138671875,-253.4197235107422,0.004384718142737606
517.5022583007812,-254.6416778564453,0.003989803033859939
518.387939453125,-255.8585205078125,0.0035959122370955287
519.2874755859375,-257.0711364746094,0.0032026219335039062
520.2003173828125,-258.279541015625,0.002816568910794493
521.126220703125,-259.48394775390625,0.0024440928572491134
522.0650634765625,-260.68389892578125,0.002084289326235851
523.0157470703125,-261.8797912597656,0.0017362817430106696
523.9769897460938,-263.0722961425781,0.001399224829805057
524.9481811523438,-264.2620544433594,0.0010723069968640857
525.9291381835938,-265.4482116699219,0.0007547519058205046
526.9187622070312,-266.6316833496094,0.00044581937974051775
527.9158935546875,-267.8123474121094,0.00014480580611401253
528.9192504882812,-268.99090576171875,-0.000148955845267383
529.92822265625,-270.16650390625,-0.00043609628852139804
530.9418334960938,-271.3394775390625,-0.0007172103888206657
531.9581298828125,-272.5102844238281,-0.0009928577624957675
532.9758911132812,-273.6776428222656,-0.0012635634549564023
533.9924926757812,-274.8421936035156,-0.0015298186521162597
535.00634765625,-276.0037536621094,-0.0017920813901194056
536.0150756835938,-277.1632995605469,-0.0020507772358350947
537.0164184570312,-278.3222045898437,-0.002306299917052768
538.0091552734375,-279.48211669921875,-0.0025590118867792337
538.9916381835938,-280.64385986328125,-0.0028092448106977084
539.9609985351562,-281.8096923828125,-0.0030572999708499524
540.9148559570312,-282.9809875488281,-0.003303448582082143
541.8536987304688,-284.15789794921875,-0.0035479320208648443
542.7776489257812,-285.3408203125,-0.0037909619688517456
543.7256469726562,-286.58154296875,-0.00403272047605756
544.6566162109375,-287.8290100097656,-0.0042733599508742275
545.5697631835938,-289.0832214355469,-0.004513003086352995
546.4666748046875,-290.3433837890625,-0.004751742734292194
547.346923828125,-291.6097717285156,-0.004989641740706878
548.2091674804688,-292.8825988769531,-0.005226732758225736
549.0526733398438,-294.162109375,-0.005463018052859713
549.8768310546875,-295.4486389160156,-0.005698469324400234
550.683837890625,-296.7406616210937,-0.0059330275614075815
551.4724731445312,-298.0382385253906,-0.006166602953304226
552.2431030273438,-299.34185791015625,-0.006399074883447829
552.994384765625,-300.65167236328125,-0.0066302920281675485
553.7278442382812,-301.9673156738281,-0.006860072587541688
554.4427490234375,-303.288330078125,-0.007088204674104266
555.1680297851562,-304.669921875,-0.007314446885618896
555.8731689453125,-306.0570983886719,-0.007538529087474596
556.5584716796875,-307.4496154785156,-0.007760153429066813
557.2234497070312,-308.8470153808594,-0.007978995616660281
557.8681640625,-310.24920654296875,-0.008194706462631218
558.4931640625,-311.6560974121094,-0.008406913727611875
559.096435546875,-313.0677795410156,-0.008615224267888865
559.680419921875,-314.4842834472656,-0.00881922649543866
560.2434692382812,-315.9061889648437,-0.009018493152251252
560.7864379882812,-317.3343811035156,-0.009212584394159229
561.3102416992188,-318.7685241699219,-0.009401051172354334
561.8133544921875,-320.2090148925781,-0.009583438893273429
562.2953491210938,-321.6554870605469,-0.009759291329743935
562.755126953125,-323.1083374023437,-0.009928154748402935
563.1925659179688,-324.5673217773437,-0.010089582210681729
563.6075439453125,-326.0323791503906,-0.010243137997339053
564.0007934570312,-327.50341796875,-0.010388402099905165
564.3714599609375,-328.98016357421875,-0.010524974716742345
564.7196044921875,-330.46240234375,-0.01065248068700139
565.045166015625,-331.9497985839844,-0.010770573792800765
565.3482055664062,-333.442138671875,-0.010878940858680202
565.6278076171875,-334.9394836425781,-0.010977305577938532
565.8836059570312,-336.44189453125,-0.011065431997947064
566.1152954101562,-337.94879150390625,-0.011143127600957604
566.3231811523438,-339.4602355957031,-0.011210245923240698
566.5070190429688,-340.9755859375,-0.011266688663462069
566.6685180664062,-342.4946594238281,-0.011312407240822516
566.80712890625,-344.01678466796875,-0.011347403774371045
566.9237060546875,-345.5417785644531,-0.011371731466716054
567.0182495117188,-347.0692443847656,-0.011385494387726413
567.092041015625,-348.59881591796875,-0.011388846666329186
567.1450805664062,-350.1304931640625,-0.011381991110762886
567.1776123046875,-351.6637878417969,-0.011365177289237128
567.1895141601562,-353.198486328125,-0.011338699113515522
567.180419921875,-354.7342834472656,-0.011302891977161313
567.1509399414062,-356.2709350585937,-0.011258129507807711
567.1021728515625,-357.8082580566406,-0.011204819998653526
567.033203125,-359.34588623046875,-0.011143402588330801
566.9441528320312,-360.88372802734375,-0.011074343260314985
566.834716796875,-362.4211730957031,-0.010998130733194536
566.7059936523438,-363.9586181640625,-0.010915272311498699
566.5548095703125,-365.4950256347656,-0.010826289763569346
566.3816528320312,-367.0301208496094,-0.01073171528837401
566.185791015625,-368.5630798339844,-0.01063208762743969
565.9678344726562,-370.0935363769531,-0.010527948371512098
565.7274780273438,-371.6212158203125,-0.010419838504384786
565.4641723632812,-373.1455993652344,-0.010308295218867329
565.1776123046875,-374.6662292480469,-0.010193849032322106
564.86669921875,-376.1824645996094,-0.010077021221822855
564.5322265625,-377.6944274902344,-0.009958321591970958
564.1738891601562,-379.201171875,-0.009838246581909954
563.7924194335938,-380.70306396484375,-0.009717277712229496
563.3873291015625,-382.1992492675781,-0.009595880367338997
562.9609985351562,-383.6900329589844,-0.009474502904572002
562.5144653320312,-385.1759643554688,-0.009353576077784215
562.046875,-386.6558532714844,-0.009235674172202895
561.559814453125,-388.1304931640625,-0.009123003349324909
561.0523071289062,-389.5989074707031,-0.009015427431407937
560.525390625,-391.0612487792969,-0.008912809042881794
559.9778442382812,-392.5168762207031,-0.008815010271037801
559.40869140625,-393.9650268554688,-0.008721893228588856
558.8193359375,-395.4060668945313,-0.008633320528284631
558.209716796875,-396.8395385742188,-0.00854915567897251
557.5814819335938,-398.2659301757813,-0.008469263411725493
556.9348754882812,-399.6852111816406,-0.008393509943921039
556.2697143554688,-401.0968017578125,-0.0083217631884564
555.5850830078125,-402.4999694824219,-0.008253892914629295
554.8809814453125,-403.8945007324219,-0.008189770866600088
554.18603515625,-405.2244567871094,-0.008129270844784063
553.4718017578125,-406.5450744628906,-0.008072268754999053
552.7377319335938,-407.8556518554688,-0.00801864262971396
551.9844360351562,-409.1563415527344,-0.007968272625305719
551.2118530273438,-410.4466247558594,-0.007921040998834257
550.4196166992188,-411.7261352539063,-0.00787683206748462
549.6089477539062,-412.9949951171875,-0.007835532153499924
548.7794189453125,-414.25286865234375,-0.007797029517136503
547.9315185546875,-415.4993896484375,-0.007761214279909946
547.0657348632812,-416.7349548339844,-0.007727978340166123
546.18212890625,-417.95892333984375,-0.0076972152828017485
545.281005859375,-419.1713562011719,-0.0076688202847725526
544.362548828125,-420.3721618652344,-0.007642690017861365
543.4266357421875,-421.5606689453125,-0.007618722550031062
542.4739990234375,-422.7373046875,-0.007596817246557062
541.5052490234375,-423.9021911621094,-0.007576874672017965
540.5204467773438,-425.0550537109375,-0.007558796494120411
539.5205688476562,-426.1962890625,-0.007542485390242832
538.5057983398438,-427.3260498046875,-0.007527844957501158
537.4764404296875,-428.4440002441406,-0.007514779627066892
536.4317626953125,-429.5493469238281,-0.0075031945834018975
535.3712768554688,-430.6412048339844,-0.007492995689014781
534.2948608398438,-431.7194213867188,-0.007484089415288735
533.2020874023438,-432.7837829589844,-0.007476382779879859
532.0926513671875,-433.8335571289063,-0.007469783291137086
530.9663696289062,-434.8684387207031,-0.007464198899948941
529.8231201171875,-435.8874206542969,-0.0074595379593781
528.6632080078125,-436.8905029296875,-0.007455709192400902
527.487060546875,-437.8777160644531,-0.007452621668025538
526.294921875,-438.8489379882813,-0.007450184786018551
525.0870971679688,-439.8038635253906,-0.007448308270424637
523.8643798828125,-440.7433776855469,-0.007446902172018559
522.628173828125,-441.6685791015625,-0.007445876879780645
521.3792724609375,-442.5804138183594,-0.007445143141438013
520.1179809570312,-443.4790344238281,-0.007444612093062598
518.8449096679688,-444.3645629882813,-0.007444195297664313
517.5599975585938,-445.2367858886719,-0.007443804792662522
516.2639770507812,-446.0965881347656,-0.007443353146062742
514.9564819335938,-446.9431762695313,-0.007442753521107189
513.6378784179688,-447.7768859863281,-0.007441919749108148
512.3081665039062,-448.5974426269531,-0.007440766410113018
510.9680786132813,-449.4055480957031,-0.007439208920988378
509.6741638183594,-450.16839599609375,-0.00743716363044954
508.3708801269531,-450.9195861816406,-0.007434547920501014
507.058349609375,-451.6592712402344,-0.007431280313693536
505.7366333007813,-452.3869934082031,-0.0074272805855452135
504.4057922363281,-453.1028747558594,-0.0074224698814180845
503.0657958984375,-453.8065185546875,-0.007416770837088683
501.7166748046875,-454.49749755859375,-0.007410107702201734
500.358154296875,-455.1754150390625,-0.007402406465751107
498.99017333984375,-455.8394470214844,-0.00739359498269248
497.613525390625,-456.4906921386719,-0.007383603100757894
496.22796630859375,-457.12884521484375,-0.00737236278651489
494.8333129882813,-457.7527770996094,-0.007359808249692037
493.4303894042969,-458.3640747070313,-0.007345876064779898
492.0191040039063,-458.9619445800781,-0.007330505288911048
490.59967041015625,-459.5470581054688,-0.0073136375750263195
489.172119140625,-460.1183166503906,-0.007295217279346209
487.7364501953125,-460.6762390136719,-0.007275191562187441
486.2927856445313,-461.22021484375,-0.00725351048119397
484.8413696289063,-461.7508544921875,-0.007230127076090626
483.3822326660156,-462.2668151855469,-0.007204997444114302
481.9151611328125,-462.7688293457031,-0.007178080805333341
480.440673828125,-463.255859375,-0.007149339557128766
478.9588012695313,-463.72900390625,-0.007118739317181725
477.469482421875,-464.1868896484375,-0.007086248954388692
475.9730529785156,-464.6300354003906,-0.007051840607208788
474.4692993164063,-465.0577087402344,-0.007015489689035865
472.9585571289063,-465.469482421875,-0.006977174880279607
471.5072021484375,-465.84967041015625,-0.0069368781069350976
470.0497131347656,-466.2152404785156,-0.006894584505516852
468.5863342285156,-466.5672607421875,-0.006850282374331189
467.1171569824219,-466.9050598144531,-0.006803963111157693
465.6422424316406,-467.22900390625,-0.006755621137506637
464.1617736816406,-467.53857421875,-0.006705253809712096
462.67578125,-467.8335571289063,-0.006652861317210301
461.1843566894531,-468.114501953125,-0.006598446568437591
459.6879577636719,-468.3813781738281,-0.006542015064861759
458.18646240234375,-468.6337585449219,-0.006483574763733567
456.6800537109375,-468.8727722167969,-0.006423135930211197
455.16888427734375,-469.0975646972656,-0.00636071097956846
453.65325927734375,-469.3088684082031,-0.006297519531349907
452.1331481933594,-469.50628662109375,-0.006234791295565562
450.6085815429688,-469.68939208984375,-0.006172553441279994
449.08001708984375,-469.8592529296875,-0.006110830689601742
447.5473937988281,-470.0154418945313,-0.006049645412474216
446.0109252929688,-470.158203125,-0.0059890177311843346
444.47076416015625,-470.2867431640625,-0.005928965614170896
442.9269104003906,-470.4015197753906,-0.005869504973761969
441.3796691894531,-470.502685546875,-0.0058106497615159096
439.8290710449219,-470.5906982421875,-0.005752412061882443
438.2752075195313,-470.6655578613281,-0.005694802183939857
436.7182312011719,-470.7276306152344,-0.005637828751000629
435.1584167480469,-470.7761840820313,-0.005581498787911704
433.5955505371094,-470.8115539550781,-0.005525817805906794
432.030029296875,-470.8337097167969,-0.0054707898848962815
430.46185302734375,-470.8433837890625,-0.005416417753106512
428.8912048339844,-470.83990478515625,-0.005362702864003677
427.38958740234375,-470.8243713378906,-0.005309645470458672
425.8858337402344,-470.7969970703125,-0.005257244696128632
424.3802185058594,-470.7573852539063,-0.005205498604047521
422.8724060058594,-470.707275390625,-0.005154404262433661
421.3629455566406,-470.6455993652344,-0.0051039578077351965
419.85150146484375,-470.5727233886719,-0.005054154504946205
418.33837890625,-470.4883117675781,-0.005004988805236418
416.8235168457031,-470.3926086425781,-0.0049564544009461945
415.3070983886719,-470.2861022949219,-0.004908544278005787
413.78900146484375,-470.1691589355469,-0.004861250765844325
412.26947021484375,-470.0414733886719,-0.0048145655848590065
410.7484436035156,-469.9034423828125,-0.004768479891519301
409.2261657714844,-469.7543640136719,-0.00472298432118415
407.7026062011719,-469.5955200195313,-0.004678069028712851
406.17767333984375,-469.4267883300781,-0.004633723726951972
404.6514892578125,-469.2484130859375,-0.004589937723181896
403.1239318847656,-469.0613098144531,-0.004546699953607247
401.5951232910156,-468.86572265625,-0.004503999015975474
400.0650634765625,-468.6622009277344,-0.004461823200407615
398.5337524414063,-468.4508972167969,-0.004420160518524592
397.0010070800781,-468.2324523925781,-0.004378998730951298
395.4668273925781,-468.0073547363281,-0.004338325373279476
393.9315185546875,-467.7749938964844,-0.00429812778056883
392.3953552246094,-467.5344543457031,-0.004258393110464019
390.8583679199219,-467.2835998535156,-0.004219108365003377
389.3209228515625,-467.0223083496094,-0.004180260411192979
387.78271484375,-466.7524719238281,-0.004141836000417673
386.2439880371094,-466.4734497070313,-0.004103821786758303
384.7044372558594,-466.1868591308594,-0.004066204344282143
383.1643981933594,-465.8907775878906,-0.004028970183371127
381.6233825683594,-465.5875549316406,-0.003992105766150081
380.08203125,-465.27532958984375,-0.003955597521074801
378.5403137207031,-464.9537963867188,-0.003919431856737355
377.0718078613281,-464.6392822265625,-0.0038835951749436252
375.6027526855469,-464.3170776367188,-0.003848073883115723
374.1335754394531,-463.98681640625,-0.003812854406069565
372.6638793945313,-463.6488952636719,-0.003777923197215574
371.1943054199219,-463.3026428222656,-0.00374326674922816
369.7245788574219,-462.9482116699219,-0.0037088716042274965
368.2548828125,-462.5855102539063,-0.0036747243635148097
366.78515625,-462.21484375,-0.0036408116969003103
365.3157958984375,-461.8358154296875,-0.0036071203516608395
363.8463745117188,-461.4489135742188,-0.003573637161162234
362.3775329589844,-461.0541076660156,-0.003540349053179409
360.9090270996094,-460.6517639160156,-0.00350724305794533
359.4408264160156,-460.241943359375,-0.003474306315958018
357.9729309082031,-459.8247375488281,-0.0034415260855731444
356.505859375,-459.3994445800781,-0.0034088897504077364
355.0395202636719,-458.9660034179688,-0.0033763848265790514
353.574462890625,-458.5235595703125,-0.0033439989698008476
352.1100158691406,-458.0733642578125,-0.003311719982357771
350.6466064453125,-457.6148986816406,-0.0032795358199769653
349.18438720703125,-457.1478271484375,-0.003247434598614531
347.7239990234375,-456.6708068847656,-0.003215404601172969
346.2654724121094,-456.18359375,-0.0031834342841643337
344.8084411621094,-455.6870727539063,-0.0031515122843324647
343.35333251953125,-455.1804809570313,-0.0031196274252462465
341.9002990722656,-454.6634826660156,-0.003087768723874696
340.4501953125,-454.1340026855469,-0.00305592539715323
339.003173828125,-453.5923156738281,-0.003024086868549416
337.5592956542969,-453.0383911132813,-0.002992242774635188
336.1182556152344,-452.4729919433594,-0.002960382971671439
334.6800842285156,-451.8970031738281,-0.0029284975422097554
333.2447509765625,-451.3101806640625,-0.0028965768017149215
331.8121032714844,-450.7129211425781,-0.0028646113052108587
330.3821716308594,-450.10552978515625,-0.002832591853951515
328.95465087890625,-449.488525390625,-0.0028005095021173235
327.5302124023437,-448.86126708984375,-0.002768355563536789
326.1092224121094,-448.2228088378906,-0.002736121618431861
324.69140625,-447.5740966796875,-0.0027037995201847887
323.2767944335937,-446.9148559570313,-0.002671381402123286
321.864990234375,-446.24603271484375,-0.002638859684319927
320.4560241699219,-445.56829833984375,-0.0026062270804008397
319.0498352050781,-444.8818359375,-0.0025734766043579585
317.6466369628906,-444.1866455078125,-0.0025406015773582423
316.24578857421875,-443.4834899902344,-0.002507595634542514
314.8471984863281,-442.772705078125,-0.002474462913837334
313.4508972167969,-442.05413818359375,-0.002441219713978533
312.05682373046875,-441.3278503417969,-0.002407877857915731
310.6651306152344,-440.5931396484375,-0.0023744487758132157
309.2758483886719,-439.8501281738281,-0.0023409435029383293
307.888671875,-439.09954833984375,-0.0023073726782514205
306.5038146972656,-438.3411560058594,-0.0022737465436619793
305.189697265625,-437.61468505859375,-0.0022400749439155285
303.8772888183594,-436.88189697265625,-0.0022063673270758546
302.5668640136719,-436.14251708984375,-0.0021726327455673148
301.2582397460937,-435.3970642089844,-0.0021388798577422637
299.9519348144531,-434.6446838378906,-0.002105116929939064
298.6475524902344,-433.885986328125,-0.002071351838996577
297.3452453613281,-433.1205749511719,-0.0020375920751917083
296.04522705078125,-432.34814453125,-0.002003844745567185
294.7474975585937,-431.5685424804688,-0.001970116577617523
293.4524230957031,-430.7808532714844,-0.0019364139233019402
292.1595153808594,-429.9857177734375,-0.0019027427633538268
290.86865234375,-429.1831359863281,-0.0018691087118572986
289.5791015625,-428.3738403320313,-0.0018355170210623023
288.2906494140625,-427.5580749511719,-0.0018019725864107273
287.0035095214844,-426.7353820800781,-0.0017684799517469552
285.71734619140625,-425.9062194824219,-0.0017350433146873353
284.43243408203125,-425.0701599121094,-0.001701666532124066
283.14849853515625,-424.2277526855469,-0.001668353125840038
281.86474609375,-423.3799133300781,-0.0016351062882122053
280.580810546875,-422.52728271484375,-0.0016019288879820849
279.2964782714844,-421.6707763671875,-0.0015688234760730612
278.0115966796875,-420.80963134765625,-0.001535792291435114
276.7261657714844,-419.9446716308594,-0.0015028372668986485
275.439453125,-419.0766296386719,-0.0014699600350200801
274.1513366699219,-418.2060241699219,-0.0014371619339027537
272.8612670898437,-417.3333740234375,-0.0014044440129777718
271.5688781738281,-416.4591674804688,-0.0013718070387301767
270.2746276855469,-415.5828552246094,-0.001339251500356838
268.9788513183594,-414.7039184570313,-0.0013067776153432558
267.6815185546875,-413.8228454589844,-0.0012743853349473165
266.3827819824219,-412.93994140625,-0.0012420743495788257
265.0826416015625,-412.0552062988281,-0.0012098440940644304
263.7808837890625,-411.16937255859375,-0.0011776937527882578
262.4776306152344,-410.2819213867188,-0.0011456222646993065
261.17291259765625,-409.3932189941406,-0.0011136283281772924
259.8664855957031,-408.50341796875,-0.0010817104057492897
258.55828857421875,-407.6127014160156,-0.0010498667286501062
257.31744384765625,-406.7677612304688,-0.0010180953012199072
256.0752258300781,-405.9217529296875,-0.0009863939051331242
254.83164978027344,-405.0745239257813,-0.0009547601034532249
253.5865478515625,-404.2267761230469,-0.0009231912445083479
252.3395233154297,-403.3786926269531,-0.0008916844655832934
251.09136962890625,-402.5296325683594,-0.0008602366964237494
249.84213256835935,-401.6795959472656,-0.0008288446625490254
248.5916748046875,-400.8288879394531,-0.0007975048883699271
247.3401641845703,-399.9773254394531,-0.0007662137001087244
246.0873107910156,-399.1251525878906,-0.0007349672285184846
244.83335876464844,-398.27239990234375,-0.0007037614113993004
243.57801818847656,-397.4193420410156,-0.0006725919959092142
242.3215484619141,-396.5657043457031,-0.0006414545406678555
241.063232421875,-395.7121887207031,-0.0006103444176510323
239.80337524414065,-394.8585815429688,-0.0005792568138746817
238.5418701171875,-394.0052490234375,-0.0005481867328667682
237.2788543701172,-393.1516723632813,-0.0005171289959258656
236.0142822265625,-392.2982177734375,-0.00048607824316526524
234.74810791015625,-391.4447021484375,-0.00045502893434159363
233.4804229736328,-390.5912780761719,-0.0004239753494670009
232.21131896972656,-389.7376403808594,-0.00039291158920405357
230.9405670166016,-388.8841552734375,-0.0003618315750425596
229.66848754882807,-388.030517578125,-0.0003307290492575744
228.39468383789065,-387.1768798828125,-0.00029959757464790177
227.11935424804688,-386.32366943359375,-0.0002684305340544241
225.8421936035156,-385.47076416015625,-0.0002372211296576188
224.56298828125,-384.6178894042969,-0.00020596238205363037
223.28216552734372,-383.7648315429688,-0.00017464712910827818
221.99966430664065,-382.9122009277344,-0.00014326802458836772
220.7188262939453,-382.0617980957031,-0.00011181753656968294
219.4429626464844,-381.2159423828125,-8.028794562100923e-05
218.174072265625,-380.3765258789063,-4.867134276354037e-05
216.91156005859372,-379.5433349609375,-1.6959627204996532e-05
215.6554412841797,-378.7171630859375,1.4855496152227556e-05
214.33538818359372,-377.8536071777344,4.678251942958305e-05
213.0214080810547,-376.9987182617188,7.883013471826277e-05
211.71311950683597,-376.15325927734375,0.00011100723725319043
210.4104766845703,-375.3167114257813,0.0001433229288158194
209.11373901367188,-374.4888916015625,0.0001757865213664585
207.8234405517578,-373.668701171875,0.00020840754090682394
206.5401306152344,-372.8552856445313,0.00024119573157349957
205.26385498046875,-372.0481262207031,0.0002741610599629477
203.99505615234372,-371.2466430664063,0.0003073137196886706
202.6677703857422,-370.4083862304688,0.0003406641361710526
201.348876953125,-369.575927734375,0.000374222971660336
200.03839111328125,-368.74896240234375,0.00040800113049308044
198.7364044189453,-367.9272766113281,0.000442009764582327
197.44293212890625,-367.1105651855469,0.00047626027914154505
