step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
8045855,3242,8266898,327472.89705991745,8055581,0.022921386025650844,248,3242,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012235709712538973,0.027393899974413216,0.0021572272737748334,0.04000561336019578,0.042454699985682964,0.0011580597862300371,0.0417606020194944,79,0.004207734009373541,0.010212099994532764,0.0017246381632216043,,,,,,,,,
8046102,3243,8267145,327484.37183475494,8055831,0.022921386025650844,248,3243,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01186816882590013,0.025973199983127415,0.0019953633308840593,0.04001451457420794,0.0419156999560073,0.0011241984681757018,0.04178305198904127,82,0.005110682189551291,0.010744299972429872,0.0007827211092449246,,,,,,,,,
8046349,3244,8267392,327495.81960201263,8056081,0.022921386025650844,248,3244,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011833424698316344,0.038721000018995255,0.0029164323472689827,0.040006977732921105,0.054642200004309416,0.001664677580529873,0.042008634004741904,77,0.00426055060846633,0.014514900045469403,0.0020420233272359922,,,,,,,,,
8046596,3245,8267639,327507.30237817764,8056331,0.022921386025650844,248,3245,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011798974898359117,0.027108000009320676,0.0020776185561765747,0.040018385021687156,0.04238470003474504,0.0011847563564482359,0.04197422400698997,83,0.00419215384733143,0.010679099999833852,0.0019058669178750006,,,,,,,,,
8046843,3246,8267886,327518.7471458912,8056581,0.022921386025650844,248,3246,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012346635625871117,0.029336499981582165,0.002097015136042488,0.040006661134147976,0.04216230002930388,0.001120972604963621,0.04173134399810806,79,0.005211919028856811,0.010980400023981929,0.0008613486470282991,,,,,,,,,
8047090,3247,8268133,327530.1959142685,8056831,0.022921386025650844,248,3247,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012218381781347836,0.024741900037042797,0.001739374196246382,0.04001271133622162,0.041884200007189065,0.0011008654901729607,0.04176922600017861,82,0.005208357488255767,0.010980000020936131,0.0007315546009740406,-159548866560.0,1.6017138957977295,154785024.0,-2.91506290435791,,,,,
8047337,3248,8268380,327541.6626865864,8057081,0.022921386025650844,248,3248,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011789520244728699,0.025125499989371747,0.001870956084521025,0.04000732429096521,0.041915300011169165,0.0010586414250864254,0.04179198201163672,76,0.004189821456460969,0.011310099973343313,0.0018765227997481861,,,,,,,,,
8047584,3249,8268627,327553.110455513,8057331,0.022921386025650844,248,3249,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011929710526660326,0.027194200025405735,0.002238770084775117,0.04001195263282513,0.04191960004391149,0.0010391493842585014,0.04173596601118334,73,0.004288243318376271,0.011610200046561658,0.0018140009488938544,,,,,,,,,
8047831,3250,8268874,327564.5652258396,8057581,0.022921386025650844,248,3250,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012612589877447573,0.025566199969034642,0.0019095524827641317,0.0400172570854169,0.042318299994803965,0.0011032010852230168,0.04186588598531671,80,0.005089659110910678,0.011136999994050711,0.0007857481465629833,,,,,,,,,
8048078,3251,8269121,327576.04299998283,8057831,0.022921386025650844,248,3251,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012381911743196625,0.026254600030370057,0.002077895008092635,0.04001206113214073,0.042047400027513504,0.0010975962109701478,0.04169310397584922,81,0.0042922400811928425,0.010960399988107383,0.0017593938475732286,,,,,,,,,
8048325,3252,8269368,327587.53077816963,8058081,0.022921386025650844,248,3252,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01221313157523247,0.027069800009485334,0.0019073960326927934,0.04000655344125592,0.041951000050175935,0.0010442031522769895,0.04161268203053623,79,0.005105825910733085,0.010389399947598577,0.0008520483469430084,,,,,,,,,
8048572,3253,8269615,327599.0095536709,8058331,0.022921386025650844,248,3253,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012066971255901839,0.02588840003591031,0.0019361977539690798,0.04001653360307541,0.041897699993569404,0.0010131614730804891,0.0415443360072095,75,0.004935806882256634,0.010216200025752187,0.0009578914565907253,,,,,,,,,
8048819,3254,8269862,327610.4463188648,8058581,0.022921386025650844,248,3254,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012157310933668378,0.02572350000264123,0.00233146829003919,0.04000724412911847,0.04220829997211695,0.0010906508028131242,0.041928507986012845,78,0.004165260732288921,0.010932100005447865,0.0019140651213402728,,,,,,,,,
8049066,3255,8270109,327621.8880856037,8058831,0.022921386025650844,248,3255,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.0126652979741612,0.04442569997627288,0.002922345762335599,0.040011963563611135,0.059984899999108166,0.0028100148404012026,0.04366214801790191,83,0.004253829956886091,0.027806400030385703,0.0024172995176180686,,,,,,,,,
8049313,3256,8270356,327633.34185552597,8059081,0.022921386025650844,248,3256,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012596296762994789,0.026989300036802888,0.0018803979268173301,0.040019450203736165,0.0421280000009574,0.0011279367812680853,0.041844762024702505,83,0.005029517814596203,0.010120299994014204,0.0007241980090742993,,,,,,,,,
8049560,3257,8270603,327644.8076274395,8059331,0.022921386025650844,248,3257,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012456944129836976,0.026027599989902228,0.0019821917277368243,0.04001190242765713,0.04185099998721853,0.001161471251185953,0.041736003984697165,81,0.004174682996537431,0.010636100021656603,0.0016979904823143078,-168333606912.0,5.980806827545166,159475616.0,-2.6833457946777344,,,,,
8049807,3258,8270850,327656.2573964596,8059581,0.022921386025650844,248,3258,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012773303238218764,0.024268299981486052,0.0016210662507862158,0.04001693684147739,0.042113899951800704,0.0012239999483214417,0.04187889798893593,83,0.004092797164726052,0.010808600054588169,0.0017225392431975096,,,,,,,,,
8050054,3259,8271097,327667.7091650963,8059831,0.022921386025650844,248,3259,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012272676517800446,0.019693900016136467,0.00088187929121474,0.040005987043245525,0.04193700000178069,0.0011841989238576141,0.04177725603454746,82,0.004877917813551932,0.0060338000184856355,0.0003105696073429609,,,,,,,,,
8050301,3260,8271344,327679.19294166565,8060081,0.022921386025650844,248,3260,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012337605668060286,0.027324399969074875,0.0018232203564489426,0.04001724251087845,0.04222439997829497,0.0012225810284859984,0.041825149982469154,83,0.0041514785436212055,0.010586999997030944,0.0016277442786820976,,,,,,,,,
8050548,3261,8271591,327690.6627149582,8060331,0.022921386025650844,248,3261,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01201929514195491,0.025086100038606673,0.001766650888495722,0.04000994210557537,0.04180040000937879,0.001120719835628983,0.04174863199936226,78,0.004279761937605255,0.011906999978236854,0.0016748269622695465,,,,,,,,,
8050795,3262,8271838,327702.1154847145,8060581,0.022921386025650844,248,3262,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01210560607262001,0.025574600032996386,0.0016635160384745815,0.04001508704372512,0.04188929998781532,0.001058027625498196,0.04170717601897195,82,0.005145436437020026,0.010263399977702647,0.0006993723096268097,,,,,,,,,
8051042,3263,8272085,327713.58825826645,8060831,0.022921386025650844,248,3263,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011992544939916822,0.025850099977105856,0.002105588904410332,0.04001153967610036,0.04204769997159019,0.0010606185573851406,0.04165580400964245,79,0.004153157896852415,0.01113140000961721,0.0018916067208642985,,,,,,,,,
8051289,3264,8272332,327725.0350263119,8061081,0.022921386025650844,248,3264,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012134170041396943,0.024770299962256104,0.0019141874206862165,0.040016601215868905,0.042029300006106496,0.0011208474067867945,0.04190813401830382,81,0.004142088262243611,0.010804500023368746,0.001888801213821982,,,,,,,,,
8051536,3265,8272579,327736.4827950001,8061331,0.022921386025650844,248,3265,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012287763968017706,0.045520199986640364,0.0029054960161504105,0.04000619676002765,0.05896779999602586,0.0019403701139371872,0.04168976397253573,79,0.004147478948660225,0.011859799968078732,0.0018647460515650739,,,,,,,,,
8051783,3266,8272826,327747.9615712166,8061581,0.022921386025650844,248,3266,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011692593926620417,0.02539750002324581,0.002128150529525998,0.040016111336895435,0.041906500002369285,0.0010552610470961393,0.04185291598783806,71,0.004200452628549234,0.010462599981110543,0.0019248657367640352,,,,,,,,,
8052030,3267,8273073,327759.40433740616,8061831,0.022921386025650844,248,3267,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011750537248871285,0.026011399982962757,0.00211747436598259,0.04000556275275864,0.04190239997114986,0.0010726535581984315,0.04173236201051623,75,0.004082480162949592,0.010660699976142496,0.0018385670377849665,-171406753792.0,3.7781786918640137,164145792.0,-2.8002684116363525,,,,,
8052277,3268,8273320,327770.8481040001,8062081,0.022921386025650844,248,3268,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01180748501816116,0.02428469998994842,0.002033594340202757,0.0400115724689297,0.04181049996986985,0.0010329751180790418,0.041660348006989804,75,0.0041600412965812515,0.010310099984053522,0.0017597561807086368,,,,,,,,,
8052524,3269,8273567,327782.3298814297,8062331,0.022921386025650844,248,3269,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012116565184077617,0.028595899988431484,0.001947775538517832,0.04000678178048334,0.0419178000302054,0.0010422710989566467,0.04166742798639461,76,0.0050252963586612355,0.010323099966626614,0.0006439876707743114,,,,,,,,,
8052771,3270,8273814,327793.7826387882,8062581,0.022921386025650844,248,3270,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011912522266047672,0.025995399977546185,0.002116535021242582,0.040011989068228615,0.04184319998603314,0.0010048267598663002,0.04172365400241688,63,0.00419862752922656,0.010574500018265098,0.0017710740755230753,,,,,,,,,
8053018,3271,8274061,327805.26038241386,8062831,0.022921386025650844,248,3271,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01175135263003341,0.027383500011637807,0.0019337230021883457,0.04000748542508842,0.041693100007250905,0.0009474134499672668,0.041485685985535384,58,0.004222645748336894,0.013177300046663731,0.0019143487169222086,,,,,,,,,
8053265,3272,8274308,327816.7451291084,8063081,0.022921386025650844,248,3272,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011854460727336707,0.026925699959974736,0.001955524991268898,0.0400166963564085,0.04193389997817576,0.0009967170062594559,0.04174752800958231,68,0.004129046963542881,0.010382800013758242,0.0019274722908253171,,,,,,,,,
8053512,3273,8274555,327828.22187304497,8063331,0.022921386025650844,248,3273,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012138675708844051,0.03622250002808869,0.0028526204856936994,0.04001202833978271,0.055126699968241155,0.0018526844771224447,0.042187225981615485,78,0.004226736435930618,0.017559400002937764,0.002047080828349947,,,,,,,,,
8053759,3274,8274802,327839.6726105213,8063581,0.022921386025650844,248,3274,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012304297572016896,0.02617130003636703,0.001994787840286088,0.04001614008063963,0.04226850002305582,0.0013228308240700952,0.04209174801595509,79,0.005186097977799835,0.011934500013012439,0.000832268151390855,,,,,,,,,
8054006,3275,8275049,327851.1433532238,8063831,0.022921386025650844,248,3275,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011945072064734242,0.027610899996943772,0.0020721289936628385,0.04001203522289753,0.042165899998508394,0.0012534387415621463,0.04198421001201495,76,0.004226857082030325,0.010633800004143268,0.0018463595721540966,,,,,,,,,
8054253,3276,8275296,327862.59909296036,8064081,0.022921386025650844,248,3276,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012032830771219045,0.027599999972153455,0.002386212719114905,0.04001938259000004,0.042917000013403594,0.0013188799975584469,0.042141578000737354,83,0.0043182939291943005,0.011683700024150312,0.001831697954978664,,,,,,,,,
8054500,3277,8275543,327874.0728356838,8064331,0.022921386025650844,248,3277,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012391667610631976,0.02473219996318221,0.0018199590167506951,0.040011531984205415,0.042060499952640384,0.001222356388272898,0.042010001997696236,76,0.005159035626221976,0.010889000026509166,0.0007493552224052618,-174014234624.0,-5.653209209442139,163113056.0,-3.298954486846924,,,,,
8054747,3278,8275790,327885.5605828762,8064581,0.022921386025650844,248,3278,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01249002955565493,0.039190599985886365,0.003219261248296658,0.040004746559045845,0.05514040001435205,0.002495870360589822,0.04248250601347535,70,0.004301555870668322,0.01427819998934865,0.00189383313813736,,,,,,,,,
8054994,3279,8276037,327897.03632593155,8064831,0.022921386025650844,248,3279,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01254375789480412,0.027006000047549605,0.0018310470516440516,0.0400186234826848,0.042348099988885224,0.00119615576165097,0.04203648202936165,75,0.005161592306763402,0.011774900020100176,0.0007681283997039707,,,,,,,,,
8055241,3280,8276284,327908.52607393265,8065081,0.022921386025650844,248,3280,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012425523886394872,0.026756900013424456,0.002080644410017776,0.040010678542538466,0.04190259997267276,0.0011713364984206164,0.04175564800389111,74,0.004204519840074243,0.01155499997548759,0.0018496199292132624,,,,,,,,,
8055488,3281,8276531,327920.002818346,8065331,0.022921386025650844,248,3281,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012875180163841152,0.019499100046232343,0.0010890208538049705,0.0400050384615103,0.042109400033950806,0.0012312239718614791,0.04190160798607394,81,0.00504184088920458,0.006275600055232644,0.00036401521705116684,,,,,,,,,
8055735,3282,8276778,327931.4465537071,8065581,0.022921386025650844,248,3282,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012514458702705605,0.026924000005237758,0.0016074293027001144,0.04001221497970169,0.04227209999226034,0.0012576119467167467,0.04196911997278221,81,0.004969851011108713,0.01058310002554208,0.0007246110172384925,,,,,,,,,
8055982,3283,8277025,327942.92929935455,8065831,0.022921386025650844,248,3283,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012648683805810476,0.040069199982099235,0.0028815163777820008,0.04000452429108955,0.05341769999358803,0.001843886557069865,0.0420765540166758,80,0.004174987044843359,0.014275700028520077,0.0020083011664512734,,,,,,,,,
8056229,3284,8277272,327954.37403583527,8066081,0.022921386025650844,248,3284,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012174408097877752,0.03853850002633408,0.0027422664600465236,0.04001153117448265,0.05357310001272708,0.0016878163284828132,0.04176349399145692,81,0.004161449795898035,0.013359199976548553,0.0019387680984418762,,,,,,,,,
8056476,3285,8277519,327965.8167717457,8066331,0.022921386025650844,248,3285,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.0123951550590078,0.0268004999961704,0.0019261886484519333,0.04001516882525304,0.041845900006592274,0.0010932636853063357,0.041821160019608214,82,0.0050456319859737775,0.01162920001661405,0.0008443288580200817,,,,,,,,,
8056723,3286,8277766,327977.2535061836,8066581,0.022921386025650844,248,3286,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.0123767230764827,0.025283200026024133,0.0017148528059665955,0.040007461133641134,0.04176659998483956,0.000995274218495696,0.041668318015290425,70,0.0051127299612203254,0.010919000022113323,0.0006989462126885922,,,,,,,,,
8056970,3287,8278013,327988.69924378395,8066831,0.022921386025650844,248,3287,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012263789877384102,0.02679009997518733,0.002168452328081563,0.04001153238835982,0.04197779996320605,0.0009864740795296305,0.0415512820193544,66,0.004236413359402599,0.010282200004439801,0.0017444487343908693,-175813918720.0,-0.9149346947669983,162156384.0,-3.048398733139038,,,,,
8057217,3288,8278260,328000.14898109436,8067081,0.022921386025650844,248,3288,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011923829149662212,0.024703099974431098,0.0018596133063927712,0.04001480688294773,0.041891700006090105,0.0010162135086361137,0.041629505974706264,69,0.004213997571274774,0.010431700036861002,0.0017621834067563197,,,,,,,,,
8057464,3289,8278507,328011.62972569466,8067331,0.022921386025650844,248,3289,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01175218097005899,0.02539200003957376,0.001781463711654785,0.040012264373026005,0.041673799976706505,0.0009683847141975546,0.04155540400184691,62,0.005057114170089379,0.011410499981138855,0.0007839960829619521,,,,,,,,,
8057711,3290,8278754,328023.10547041893,8067581,0.022921386025650844,248,3290,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011698370849146216,0.026413800020236522,0.0018974333339418325,0.04000672388530566,0.04207340005086735,0.001037675163250319,0.041642773990752176,70,0.004090594331618881,0.010318299988284707,0.0018594674346779333,,,,,,,,,
8057958,3291,8279001,328034.5482058525,8067831,0.022921386025650844,248,3291,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.0119248676113313,0.0256892999750562,0.002120605545865117,0.04001067813673445,0.04185789998155087,0.0010162886479923446,0.041701295980019495,74,0.004081965183748709,0.010333300044294447,0.0018660148338433664,,,,,,,,,
8058205,3292,8279248,328045.99494314194,8068081,0.022921386025650844,248,3292,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012040854656742697,0.02587640000274405,0.0016703882734495938,0.04001549514140632,0.04161870002280921,0.00100441125192144,0.04151767997886054,70,0.005072672468438549,0.01026010001078248,0.000802972001037107,,,,,,,,,
8058452,3293,8279495,328057.43867874146,8068331,0.022921386025650844,248,3293,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011993989474017565,0.02547449996927753,0.0016330283893610572,0.04000609757040292,0.0416494999662973,0.0009899733341764724,0.04150306798401289,76,0.0050454336050747015,0.011112499982118607,0.0007449834324599085,,,,,,,,,
8058699,3294,8279742,328068.8784151077,8068581,0.022921386025650844,248,3294,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011802080159710893,0.024457900028210133,0.0018291366457670575,0.04001233643670246,0.041977700020652264,0.0009871289362258955,0.04159215401625261,69,0.004168714577876982,0.010464199993293732,0.0017828884102802818,,,,,,,,,
8058946,3295,8279989,328080.31915044785,8068831,0.022921386025650844,248,3295,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011844838057410892,0.027093700016848743,0.0018507643119198792,0.0400158858305194,0.042059200000949204,0.001050306532611108,0.041730109982891006,70,0.004245504048070399,0.010969099996145815,0.0018156914469399518,,,,,,,,,
8059193,3296,8280236,328091.7708878517,8069081,0.022921386025650844,248,3296,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01182876599397367,0.02707790001295507,0.0018309174734952999,0.040006988260024016,0.04193680000025779,0.0010262145102001123,0.04158493001596071,70,0.004295576921370076,0.011676799971610308,0.001863381456612487,,,,,,,,,
8059440,3297,8280483,328103.2526333332,8069331,0.022921386025650844,248,3297,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01178250809790197,0.02548629994271323,0.0017723201621458566,0.040014455060527365,0.042002599977422506,0.001048908861715431,0.04170762198744342,74,0.00429956113419077,0.01141130004543811,0.00179854362143427,-184735236096.0,5.271974563598633,170519296.0,-2.721859931945801,,,,,
8059687,3298,8280730,328114.7253770828,8069581,0.022921386025650844,248,3298,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011815032792826247,0.025324099988210946,0.0018740743767612833,0.04000978866381842,0.04182859999127686,0.0010152693784940903,0.041648886015173046,73,0.004329485831469268,0.011250299983657897,0.0017988626118023467,,,,,,,,,
8059934,3299,8280977,328126.1771144867,8069831,0.022921386025650844,248,3299,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01227580283335806,0.05066319997422397,0.003031654697341504,0.040015732792916855,0.0681095999898389,0.0025064002508873406,0.04172641599667259,71,0.005217383401694628,0.015611100010573864,0.001001427508895216,,,,,,,,,
8060181,3300,8281224,328137.6548588276,8070081,0.022921386025650844,248,3300,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012135228340095474,0.025346499984152615,0.0018830850677275302,0.040009945343995115,0.04207309999037534,0.001143342918020669,0.04191789797274396,76,0.0042965971680474935,0.010449499997776002,0.0018599230891694983,,,,,,,,,
8060428,3301,8281471,328149.09359407425,8070331,0.022921386025650844,248,3301,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012180720245737115,0.024650099978316575,0.0018913415401840268,0.04001661740820327,0.04206529998918995,0.001154572761606034,0.04194543598452583,83,0.00429764291156566,0.010625800001434982,0.0018903967749582585,,,,,,,,,
8060675,3302,8281718,328160.54533171654,8070581,0.022921386025650844,248,3302,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012257759108656814,0.029998700018040836,0.002081703195978865,0.04000611457528795,0.04223129997262731,0.001206041405619464,0.04189160600071773,72,0.004176865587989434,0.011323100014124066,0.001825939166286581,,,,,,,,,
8060922,3303,8281965,328172.0260798931,8070831,0.022921386025650844,248,3303,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012722407693895493,0.03793360001873225,0.002638374476039807,0.040016337652758575,0.05380260001402348,0.0017284447081763207,0.04211783399921842,81,0.004291202425475983,0.014304200012702495,0.00183340437520179,,,,,,,,,
8061169,3304,8282212,328183.46381378174,8071081,0.022921386025650844,248,3304,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012663524695681522,0.025456000003032386,0.0018221087414005438,0.0400046619437239,0.042011399986222386,0.0012653327436005855,0.04192544399877079,82,0.0042266068831161565,0.010500000033061951,0.0016971996154165653,,,,,,,,,
8061416,3305,8282459,328194.90054917336,8071331,0.022921386025650844,248,3305,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012099737245853432,0.02620629995362833,0.0018751868724120454,0.04001104210570326,0.04200349998427555,0.0011976533345862308,0.04172269802656956,82,0.004063175303525921,0.010654899990186095,0.0016849778814032495,,,,,,,,,
8061663,3306,8282706,328206.3562927246,8071581,0.022921386025650844,248,3306,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012309270039689067,0.038738800038117915,0.0025305980876655513,0.040014139676338385,0.0549858000013046,0.0017228679603637314,0.04186641198815778,80,0.0049164659918195415,0.014662600005976856,0.0010243893034752006,,,,,,,,,
8061910,3307,8282953,328217.84003806114,8071831,0.022921386025650844,248,3307,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01204831133736109,0.02772499999264255,0.0020596278736891953,0.0400103251016152,0.04178559995489195,0.000972511030110104,0.04163227800861932,72,0.004262797974440295,0.009955699963029474,0.0017723640249842625,-189108633600.0,-3.352487802505493,171546560.0,-3.176815986633301,,,,,
8062157,3308,8283200,328229.3137805462,8072081,0.022921386025650844,248,3308,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012275219837209278,0.025934400036931038,0.0019576700190830558,0.040006415788857226,0.041661800001747906,0.0009938022126852904,0.04153500402113423,75,0.0050220279365227475,0.010358300001826137,0.0008161171495676066,,,,,,,,,
8062404,3309,8283447,328240.756516695,8072331,0.022921386025650844,248,3309,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01221690080925136,0.026573600014671683,0.0016686179365357102,0.04001154493694175,0.0417314000078477,0.0009836102928768161,0.04153410399565473,73,0.005164248586739772,0.010628700023517013,0.0006815769974589063,,,,,,,,,
8062651,3310,8283694,328252.2062563896,8072581,0.022921386025650844,248,3310,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011947035220610016,0.02564379997784272,0.0018123479628078492,0.04001799271359987,0.042287100048270077,0.001009127172376058,0.041785010007442905,74,0.004175857083706057,0.010275500011630356,0.0019173450181672437,,,,,,,,,
8062898,3311,8283941,328263.63898825645,8072831,0.022921386025650844,248,3311,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011694749394009411,0.02443480002693832,0.0018358273220170627,0.040005715788475914,0.04193250002572313,0.0009563304439414947,0.04154141999315471,71,0.004091615791466495,0.01055060001090169,0.0018743370680968695,,,,,,,,,
8063145,3312,8284188,328275.0867254734,8073081,0.022921386025650844,248,3312,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011541118620996655,0.027794399997219443,0.001845677147939131,0.040010844129194256,0.041598399984650314,0.0009483776479564878,0.041532715989742425,59,0.004103273683536783,0.01018739998107776,0.001804162148676614,,,,,,,,,
8063392,3313,8284435,328286.5254600048,8073331,0.022921386025650844,248,3313,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011850038057179962,0.024678299960214645,0.0018136809724657427,0.040018018218924326,0.042238200025167316,0.0009759529341275558,0.041477684009587394,70,0.005031087046238379,0.010563099989667535,0.0006929641831779403,,,,,,,,,
8063639,3314,8284682,328297.9701964855,8073581,0.022921386025650844,248,3314,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011640689878485086,0.024800999963190407,0.0013023877438394231,0.04000708947419132,0.04182109999237582,0.0009992832953364065,0.0415861600113567,69,0.005192208906017274,0.010459500015713274,0.0006234770022883485,,,,,,,,,
8063886,3315,8284929,328309.4079322815,8073831,0.022921386025650844,248,3315,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01155622307916251,0.02739370003109798,0.0021935450511528258,0.0400115497983419,0.04194309999002144,0.0010060123630625353,0.0416972939891275,71,0.004234061540370272,0.010394699987955391,0.0018441241306036556,,,,,,,,,
8064133,3316,8285176,328320.86267113686,8074081,0.022921386025650844,248,3316,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011863498785674406,0.026165899995248765,0.002068162762682583,0.04001684008007832,0.04199569998309016,0.0010037127984027872,0.04153156196814962,74,0.004121810119591563,0.010324400034733117,0.0018505626633657794,,,,,,,,,
8064380,3317,8285423,328332.30840706825,8074331,0.022921386025650844,248,3317,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.01196592307563773,0.025010599987581372,0.0015886215292374673,0.04000678785434671,0.0417310000048019,0.0009605929441542098,0.041481319979066025,69,0.005037027531820029,0.010424800042528659,0.0007597481628568667,-203075977216.0,0.4353928565979004,176531168.0,-2.9770712852478027,,,,,
8064627,3318,8285670,328343.7921535969,8074581,0.022921386025650844,248,3318,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011868081784002137,0.024611199973151088,0.0018520366572735566,0.04001609919034699,0.04200069996295497,0.0009599006458867001,0.0415990619850345,66,0.00426299392899898,0.010362000029999763,0.0017330073020682625,,,,,,,,,
8064874,3319,8285917,328355.27090120316,8074831,0.022921386025650844,248,3319,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011843560729411465,0.025974599993787706,0.0019733013532353513,0.040011874089716945,0.041626400023233145,0.0009671007799158633,0.041528057995019484,64,0.004188667610240534,0.01091050001559779,0.001709463325466763,,,,,,,,,
8065121,3320,8286164,328366.7136363983,8075081,0.022921386025650844,248,3320,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.012011458705837351,0.025081600004341453,0.0015775984103226618,0.040016709311265754,0.041942000039853156,0.0009569150362417604,0.041476096011465416,67,0.005026910122698889,0.011262000014539808,0.000778903830538725,,,,,,,,,
8065368,3321,8286411,328378.19638228416,8075331,0.022921386025650844,248,3321,0,0.007702144328504801,0.007702144328504801,111.749,119.822,0.011946254252429735,0.026139000023249537,0.002218357126054887,0.0400114607309587,0.041400999994948506,0.0009846196994625028,0.04138373000663705,73,0.004172987044225202,0.010919900028966367,0.0019321141346297932,,,,,,,,,
